,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
15983,624129268480016383,525301379,9950662,68.0,17.0,Passenger,,2023-03-15 05:26:08,Indonesia,S-AIS,LOMBOK,3.45,3.35,1678857968,1678863998,1678870029,0.0011785136589993065,0.0011785065879309094,-8.73,116.07333333,-8.730833335,116.07249999999999,-8.73166667,116.07166667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.07333333 -8.73, 116.07249999999999 -8.730833335,116.07166667 -8.73166667)",POINT (116.07249999999999 -8.730833335),9950662,KIRANA VII,525301379.0,Indonesia,Indonesia,I,1933,901,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
2266,623275795671089151,563000510,9133680,42.0,6.0,Passenger,Passenger Ship,2023-03-15 05:42:11,Singapore,T-AIS,BATAM CENTRE,23.416666666666668,18.616666666666667,1678858931,1678886903,1678925961,0.0007449898247748905,0.000755154129855451,0.98805,103.43632833,0.987910357857143,103.43608857071429,0.98790667,103.43642,Moored,14,2,2,14,valid,"LINESTRING (103.43632833 0.98805, 103.43608857071429 0.987910357857143,103.43642 0.98790667)",POINT (103.43608857071429 0.987910357857143),9133680,MERBAU ERA,563000510.0,Singapore,Singapore,I,240,70,Passenger Ship,imo match,2,21,TJB
6507,623960961469186047,525300391,9875812,120.0,23.0,Passenger,,2023-03-15 06:09:40,Indonesia,S-AIS,MERAK,1.3666666666666667,1.25,1678860580,1678862830,1678865081,0.0011785136589999344,0.0011785065879309094,-5.93,105.99333333,-5.929166665,105.9925,-5.92833333,105.99166667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99333333 -5.93, 105.9925 -5.929166665,105.99166667 -5.92833333)",POINT (105.9925 -5.929166665),9875812,WIRA BERLIAN,525300391.0,Indonesia,Indonesia,I,8428,3959,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
18749,623276215321788415,563751000,9060651,34.0,7.0,Passenger,Passenger Ship,2023-03-15 06:46:13,Singapore,S-AIS,SEKUPANG,0.95,0.75,1678862773,1678863947,1678865471,0.0011027313491520912,0.0007590484702930288,1.11833333,103.92666667,1.1194462955555555,103.92630815000001,1.12166667,103.92666667,Moored,9,2,2,9,valid,"LINESTRING (103.92666667 1.11833333, 103.92630815000001 1.1194462955555555,103.92666667 1.12166667)",POINT (103.92630815000001 1.1194462955555555),9060651,OCEAN RAIDER,563751000.0,Singapore,Singapore,I,283,50,Passenger Ship,imo match,1,21,BUR
24232,623337134760787967,525100429,9080261,33.0,10.0,Passenger,,2023-03-15 06:51:03,Indonesia,T-AIS,PENAJAM-KARIANGAU,2.7,0.5,1678863063,1678863968,1678864873,0.0006953193111441317,0.0005609690227140393,-1.240595,116.77851833,-1.240103335,116.778121665,-1.23961167,116.777725,Underway Sailing,2,2,2,2,valid,"LINESTRING (116.77851833 -1.240595, 116.778121665 -1.240103335,116.777725 -1.23961167)",POINT (116.778121665 -1.240103335),9080261,ULIN FERRY,525100429.0,Indonesia,Indonesia,F,244,119,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
24325,623276215320543231,563751000,9060651,34.0,7.0,Passenger,Passenger Ship,2023-03-15 07:43:10,Singapore,S-AIS,SEKUPANG,89.68333333333334,89.41666666666667,1678866190,1679009253,1679188091,0.0005785886369475181,0.0004261312047655605,1.12333333,103.92833333,1.1232322527586203,103.92827429619312,1.12333333,103.92833333,Moored,725,2,2,725,valid,"LINESTRING (103.92833333 1.12333333, 103.92827429619312 1.1232322527586203,103.92833333 1.12333333)",POINT (103.92827429619312 1.1232322527586203),9060651,OCEAN RAIDER,563751000.0,Singapore,Singapore,I,283,50,Passenger Ship,imo match,1,21,BUR
22889,623511354942291967,525010133,9641039,42.0,12.0,Passenger,Passenger Ship,2023-03-15 07:48:17,Indonesia,S-AIS,WINDESI,1.6333333333333333,1.5333333333333334,1678866497,1678869273,1678872050,0.0011785065879321656,0.001178506587940958,-2.72833333,134.50333333,-2.7275,134.5025,-2.72666667,134.50166667,Underway Sailing,2,2,2,2,valid,"LINESTRING (134.50333333 -2.72833333, 134.5025 -2.7275,134.50166667 -2.72666667)",POINT (134.5025 -2.7275),9641039,NAPAN WAINAMI,525010133.0,Indonesia,Indonesia,I,560,140,Passenger/Ro-Ro Ship (Vehicles),imo match,2,92,WSR
21355,624100708541988863,525101263,9910686,60.0,14.0,Passenger,,2023-03-15 07:48:47,Indonesia,S-AIS,"BOLOK,KUPANG",3.55,0.0,1678866527,1678866527,1678866527,0.0,0.0,-10.21666667,123.51833333,-10.21666667,123.51833333,-10.21666667,123.51833333,Underway Sailing,1,2,2,1,invalid,POINT (123.51833333 -10.21666667),POINT (123.51833333 -10.21666667),9910686,GARDA MARITIM 3,525101263.0,Indonesia,Indonesia,I,806,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,53,TQP
26711,623512175419719679,525101073,9767285,56.0,14.0,Passenger,,2023-03-15 08:13:38,Indonesia,S-AIS,KAIMANA,58.983333333333334,0.05,1678868018,1678868110,1678868202,0.0011785065879327936,0.0,-5.62833333,132.74,-5.6274999999999995,132.74,-5.62666667,132.74,Underway Sailing,2,2,2,2,valid,"LINESTRING (132.74 -5.62833333, 132.74 -5.6274999999999995,132.74 -5.62666667)",POINT (132.74 -5.6274999999999995),9767285,ERANA,525101073.0,Indonesia,Indonesia,I,1029,1162,Passenger/Ro-Ro Ship (Vehicles),imo match,2,81,TUA
23130,623529803969658879,525201927,9926879,60.0,14.0,Passenger,,2023-03-15 08:24:09,Indonesia,S-AIS,ID-BASTIONG-TERNATE,2.066666666666667,2.0,1678868649,1678871616,1678875852,0.0007467465440149207,0.0007591228783611195,0.76166667,127.375,0.76159104375,127.37587729250001,0.76166667,127.37666667,Under Way Using Engine,8,2,2,8,valid,"LINESTRING (127.375 0.76166667, 127.37587729250001 0.76159104375,127.37666667 0.76166667)",POINT (127.37587729250001 0.76159104375),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
24320,623276215320543231,564297000,9149603,28.0,6.0,Passenger,Passenger Ship,2023-03-15 08:40:33,Singapore,S-AIS,,1301.9,1301.6,1678869633,1680720593,1683555440,0.00011596619761356342,6.648613475282184e-05,1.12333333,103.92833333,1.123333231560904,103.92833213140045,1.12333333,103.92833333,Moored,1371,1,2,1371,valid,"LINESTRING (103.92833333 1.12333333, 103.92833213140045 1.123333231560904,103.92833333 1.12333333)",POINT (103.92833213140045 1.123333231560904),9149603,JET FLYTE I,564297000.0,Singapore,Singapore,I,124,0,Passenger Ship,imo match,1,21,BUR
24371,623987053451345919,525015382,7128095,65.0,16.0,Passenger,Passenger Ship,2023-03-15 08:41:07,Indonesia,T-AIS,KETAPANG,121.2,11.316666666666666,1678869667,1678894511,1678910434,0.0001996333907751391,0.00011671716934728916,-6.94911,110.42357667,-6.947935218947368,110.42424728105262,-6.94804,110.42409167,Moored,38,2,2,38,valid,"LINESTRING (110.42357667 -6.94911, 110.42424728105262 -6.947935218947368,110.42409167 -6.94804)",POINT (110.42424728105262 -6.947935218947368),7128095,DHARMA FERRY 2,525015382.0,Indonesia,Indonesia,F,2673,2500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,33,SRG
6204,623960961469186047,525100633,9032006,107.0,20.0,Passenger,,2023-03-15 09:17:22,Indonesia,T-AIS,,2.6333333333333333,0.9,1678871842,1678873463,1678875085,1.4072589669482974e-05,1.8723188297229714e-05,-5.92961167,105.99413,-5.929622333999999,105.994100334,-5.92963,105.99408,At Anchor,5,2,2,5,valid,"LINESTRING (105.99413 -5.92961167, 105.994100334 -5.929622333999999,105.99408 -5.92963)",POINT (105.994100334 -5.929622333999999),9032006,SEIRA,525100633.0,Indonesia,Indonesia,I,11607,2706,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
959,623960961476395007,525001125,9765665,100.0,20.0,Passenger,,2023-03-15 09:21:36,Indonesia,S-AIS,MERAK BAKAUHENI,1.1,0.05,1678872096,1678872200,1678872305,0.00011785348722007289,0.0009840522231031779,-5.935,105.99833333,-5.934916664999999,105.9976375,-5.93483333,105.99694167,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99833333 -5.935, 105.9976375 -5.934916664999999,105.99694167 -5.93483333)",POINT (105.9976375 -5.934916664999999),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
21617,623960961471643647,525200924,9836012,106.0,21.0,Passenger,,2023-03-15 09:47:38,Indonesia,S-AIS,MERAK,1.2,0.0,1678873658,1678873658,1678873658,0.0,0.0,-5.92666667,105.99166667,-5.92666667,105.99166667,-5.92666667,105.99166667,Underway Sailing,1,2,2,1,invalid,POINT (105.99166667 -5.92666667),POINT (105.99166667 -5.92666667),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4021,623340125398040575,525101132,9848027,70.0,14.0,Passenger,,2023-03-15 09:54:38,Indonesia,S-AIS,BITUNG ;     ; ;,5.216666666666667,5.016666666666667,1678874078,1678886114,1678892187,0.000991114113107084,0.00010969655114802952,1.43833333,125.19166667,1.43776111,125.19160333666667,1.43661667,125.19147667,Underway Sailing,3,2,2,3,valid,"LINESTRING (125.19166667 1.43833333, 125.19160333666667 1.43776111,125.19147667 1.43661667)",POINT (125.19160333666667 1.43776111),9848027,SABUK NUSANTARA 70,525101132.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,71,BIT
16604,624129268394328063,525002085,6911691,76.0,16.0,Passenger,Passenger Ship,2023-03-15 10:34:39,Indonesia,S-AIS,LEMBAR-PADANGBAI,18.666666666666668,0.05,1678876479,1678876570,1678876661,0.0011785065879321656,0.0,-8.74333333,116.05333333,-8.7425,116.05333333,-8.74166667,116.05333333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.05333333 -8.74333333, 116.05333333 -8.7425,116.05333333 -8.74166667)",POINT (116.05333333 -8.7425),6911691,PRIMA NUSANTARA,525002085.0,Indonesia,Indonesia,F,2773,512,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
17646,623960961957429247,525100375,9819478,102.0,18.0,Passenger,Passenger Ship,2023-03-15 10:34:55,Indonesia,T-AIS,BOJONAGARA,111.51666666666667,110.91666666666667,1678876495,1679076155,1679275848,0.00041985398497161033,0.000282345780278122,-5.96708833,105.97127667,-5.967880039039855,105.97178221333333,-5.96737833,105.972055,At Anchor,552,2,2,552,valid,"LINESTRING (105.97127667 -5.96708833, 105.97178221333333 -5.967880039039855,105.972055 -5.96737833)",POINT (105.97178221333333 -5.967880039039855),9819478,WIRA KENCANA,525100375.0,Indonesia,Indonesia,I,5648,7000,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4572,623986047846383615,525021371,9775488,220.0,70.0,Passenger,Passenger Ship,2023-03-15 10:37:05,Indonesia,T-AIS,TEST HARBOR,66.51666666666667,66.35,1678876625,1678908154,1679115506,0.0003011712035928758,0.0001045578372187603,-7.04276667,112.67499833,-7.042673084477611,112.67498358223881,-7.04129333,112.67454,Moored,63,1,2,67,valid,"LINESTRING (112.67499833 -7.04276667, 112.67498358223881 -7.042673084477611,112.67454 -7.04129333)",POINT (112.67498358223881 -7.042673084477611),9775488,SUMBER BERKAT I,525021371.0,Indonesia,Indonesia,I,1216,683,Passenger/Ro-Ro Ship (Vehicles),imo match,2,35,GRE
18359,623960961468104703,525100695,9821251,106.0,21.0,Passenger,,2023-03-15 10:52:53,Indonesia,T-AIS,MERAK-BAKAUHENI  PP,1.1833333333333333,0.0,1678877573,1678877573,1678877573,0.0,0.0,-5.92773333,105.992895,-5.92773333,105.992895,-5.92773333,105.992895,Under Way Using Engine,1,2,2,1,invalid,POINT (105.992895 -5.92773333),POINT (105.992895 -5.92773333),9821251,DOROTHY,525100695.0,Indonesia,Indonesia,I,6747,2747,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
5509,624129377550041087,525002085,6911691,76.0,16.0,Passenger,Passenger Ship,2023-03-15 10:58:38,Indonesia,S-AIS,LEMBAR-PADANGBAI,1.65,0.0,1678877918,1678877918,1678877918,0.0,0.0,-8.73,116.07666667,-8.73,116.07666667,-8.73,116.07666667,Under Way Using Engine,1,2,2,1,invalid,POINT (116.07666667 -8.73),POINT (116.07666667 -8.73),6911691,PRIMA NUSANTARA,525002085.0,Indonesia,Indonesia,F,2773,512,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
17170,623960961470234623,525100633,9032006,107.0,20.0,Passenger,,2023-03-15 10:59:59,Indonesia,T-AIS,,24.05,23.55,1678877999,1678920674,1678962810,0.0005618339890558841,0.0002915148165474669,-5.92696,105.98351167,-5.927263721810346,105.98315693956896,-5.92589833,105.982775,At Anchor,116,2,2,116,valid,"LINESTRING (105.98351167 -5.92696, 105.98315693956896 -5.927263721810346,105.982775 -5.92589833)",POINT (105.98315693956896 -5.927263721810346),9032006,SEIRA,525100633.0,Indonesia,Indonesia,I,11607,2706,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4267,623337134760853503,525019301,8874744,105.0,17.0,Passenger,,2023-03-15 12:03:31,Indonesia,T-AIS,KARIANGAU-PENAJAM PP,1.0,0.0,1678881811,1678881811,1678881811,0.0,0.0,-1.238705,116.77893167,-1.238705,116.77893167,-1.238705,116.77893167,Underway Sailing,1,2,2,1,invalid,POINT (116.77893167 -1.238705),POINT (116.77893167 -1.238705),8874744,GOROPA,525019301.0,Indonesia,Indonesia,I,547,0,Passenger Ship,imo match,1,64,BPN
6828,623529804048007167,525201927,9926879,60.0,14.0,Passenger,,2023-03-15 12:18:09,Indonesia,S-AIS,ID-BASTIONG-TERNATE,8.85,8.15,1678882689,1678897510,1678912031,0.000825524558322393,0.00020132717722034217,0.79166667,127.39333333,0.7910448039830509,127.39341152237282,0.79,127.39333333,At Anchor,118,2,2,118,valid,"LINESTRING (127.39333333 0.79166667, 127.39341152237282 0.7910448039830509,127.39333333 0.79)",POINT (127.39341152237282 0.7910448039830509),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
19042,623960940620185599,525016299,8984692,38.0,6.0,Passenger,Offshore Vessel,2023-03-15 12:34:36,Indonesia,S-AIS,KALIJAPAT4,12.916666666666666,0.0,1678883676,1678883676,1678883676,0.0,0.0,-6.11166667,106.86,-6.11166667,106.86,-6.11166667,106.86,Under Way Using Engine,1,2,2,1,invalid,POINT (106.86 -6.11166667),POINT (106.86 -6.11166667),8984692,SIGAP JAYA,525016299.0,Indonesia,Indonesia,I,218,71,Passenger Ship,imo match,1,31,TPR
9754,623276214399074303,563091500,9881330,42.0,10.0,Passenger,,2023-03-15 12:57:46,Singapore,S-AIS,SINGAPORE,1.1166666666666667,0.0,1678885066,1678885066,1678885066,0.0,0.0,1.13166667,104.055,1.13166667,104.055,1.13166667,104.055,Under Way Using Engine,1,2,2,1,invalid,POINT (104.055 1.13166667),POINT (104.055 1.13166667),9881330,BASMA ALMELAHIA,,Saudi Arabia,Saudi Arabia,I,438,57,Passenger Ship,imo match,1,21,BUR
15390,623335841495449599,525017064,9114294,24.0,6.0,Passenger,Service Ship,2023-03-15 12:58:24,Indonesia,T-AIS,INTIPRATAMA,38.416666666666664,0.2,1678885104,1678885464,1678885824,1.8851466786480863e-05,7.071067814109929e-06,-1.21734333,116.82182833,-1.21733,116.82183333,-1.21731667,116.82183833,Moored,2,2,2,2,valid,"LINESTRING (116.82182833 -1.21734333, 116.82183333 -1.21733,116.82183833 -1.21731667)",POINT (116.82183333 -1.21733),9114294,MALEO,525017064.0,Indonesia,Indonesia,I,99,46,Crew/Supply Vessel,imo match,1,64,BPN
27212,623960961393524735,525024295,8705747,132.0,21.0,Passenger,Passenger Ship,2023-03-15 13:05:50,Indonesia,T-AIS,MERAK-BAKAUHENI-(PP),1.4,0.4,1678885550,1678886269,1678886988,0.0017428348400328974,0.000190090451184738,-5.94938333,105.95786,-5.947660553333333,105.95765444333334,-5.94589833,105.957485,At Anchor,3,2,2,3,valid,"LINESTRING (105.95786 -5.94938333, 105.95765444333334 -5.947660553333333,105.957485 -5.94589833)",POINT (105.95765444333334 -5.947660553333333),8705747,SMS SAGITA,525024295.0,Indonesia,Indonesia,F,5373,1506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
11949,623960961476493311,525001121,9764611,50.0,20.0,Passenger,Passenger Ship,2023-03-15 13:07:12,Indonesia,S-AIS,MERAK - BAKAUHENI,1.0666666666666667,0.05,1678885632,1678885744,1678885856,0.0021908501533532718,0.0014472142358500706,-5.935,105.99666667,-5.933450835,105.995643335,-5.93190167,105.99462,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99666667 -5.935, 105.995643335 -5.933450835,105.99462 -5.93190167)",POINT (105.995643335 -5.933450835),9764611,SEBUKU,525001121.0,Indonesia,Indonesia,I,5553,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
958,623960961476395007,525001125,9765665,100.0,20.0,Passenger,,2023-03-15 13:15:35,Indonesia,S-AIS,MERAK BAKAUHENI,1.1,0.95,1678886135,1678887845,1678889555,0.0001673509619037695,0.000854418336909164,-5.935,105.99833333,-5.935118335,105.997729165,-5.93523667,105.997125,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99833333 -5.935, 105.997729165 -5.935118335,105.997125 -5.93523667)",POINT (105.997729165 -5.935118335),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4730,623960961408761855,525005232,8666147,87.0,12.0,Passenger,Passenger Ship,2023-03-15 13:46:26,Indonesia,T-AIS,MERAK,0.8,0.0,1678887986,1678887986,1678887986,0.0,0.0,-5.90385,105.97968333,-5.90385,105.97968333,-5.90385,105.97968333,At Anchor,1,2,2,1,invalid,POINT (105.97968333 -5.90385),POINT (105.97968333 -5.90385),8666147,PORTLINK V,525005232.0,Indonesia,Indonesia,I,5023,1363,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
10193,623960961468170239,525005232,8666147,87.0,12.0,Passenger,Passenger Ship,2023-03-15 14:28:13,Indonesia,T-AIS,MERAK,1.5,0.4,1678890493,1678891212,1678891932,5.773502691677686e-06,5.8548811503204885e-06,-5.926775,105.99384167,-5.926778333333334,105.99383555666667,-5.926785,105.993835,At Anchor,3,2,2,3,valid,"LINESTRING (105.99384167 -5.926775, 105.99383555666667 -5.926778333333334,105.993835 -5.926785)",POINT (105.99383555666667 -5.926778333333334),8666147,PORTLINK V,525005232.0,Indonesia,Indonesia,I,5023,1363,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
1551,623986077531799551,525900940,9895056,109.0,22.0,Passenger,,2023-03-15 14:30:09,Indonesia,S-AIS,SURABAVA,4.883333333333334,4.766666666666667,1678890609,1678903406,1678907775,0.0007589842103046681,0.001551990043877234,-7.195,112.73,-7.1942491675,112.73045708500001,-7.19393667,112.72912667,Underway Sailing,4,2,2,4,valid,"LINESTRING (112.73 -7.195, 112.73045708500001 -7.1942491675,112.72912667 -7.19393667)",POINT (112.73045708500001 -7.1942491675),9895056,DLN BATU LAYAR,,Indonesia,Indonesia,I,9187,2956,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
18400,623960961468104703,525024295,8705747,132.0,21.0,Passenger,Passenger Ship,2023-03-15 14:30:19,Indonesia,T-AIS,MERAK-BAKAUHENI-(PP),18.633333333333333,12.9,1678890619,1678912973,1678937063,3.1693485004918195e-05,4.949159605039519e-05,-5.92764,105.99305167,-5.927609880714287,105.99299785785716,-5.92761833,105.99302,At Anchor,14,2,2,14,valid,"LINESTRING (105.99305167 -5.92764, 105.99299785785716 -5.927609880714287,105.99302 -5.92761833)",POINT (105.99299785785716 -5.927609880714287),8705747,SMS SAGITA,525024295.0,Indonesia,Indonesia,F,5373,1506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
19834,623960961455423487,525003465,9713789,120.0,22.0,Passenger,Passenger Ship,2023-03-15 14:51:25,Indonesia,S-AIS,MERAK>BAKAUHENI,31.183333333333334,0.35,1678891885,1678892365,1678893148,0.0016666650000021785,0.000962246599646388,-5.94833333,105.97166667,-5.946666666666666,105.97277777666666,-5.945,105.97333333,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.97166667 -5.94833333, 105.97277777666666 -5.946666666666666,105.97333333 -5.945)",POINT (105.97277777666666 -5.946666666666666),9713789,ADINDA WINDU KARSA,525003465.0,Indonesia,Indonesia,I,9269,2120,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
387,623960961476395007,525005177,8604333,243.0,25.0,Passenger,Passenger Ship,2023-03-15 15:24:32,Indonesia,T-AIS,BAKAUHENI - MERAK,1.1166666666666667,0.0,1678893872,1678893872,1678893872,0.0,0.0,-5.93562167,105.99856667,-5.93562167,105.99856667,-5.93562167,105.99856667,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99856667 -5.93562167),POINT (105.99856667 -5.93562167),8604333,PORT LINK III,525005177.0,Indonesia,Indonesia,I,15341,3625,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
6449,623960961469186047,525003465,9713789,120.0,22.0,Passenger,Passenger Ship,2023-03-15 15:42:25,Indonesia,S-AIS,MERAK>BAKAUHENI,1.2666666666666666,1.15,1678894945,1678897016,1678899087,0.0011785136589999344,0.0011785065879309094,-5.93,105.99333333,-5.929166665,105.9925,-5.92833333,105.99166667,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99333333 -5.93, 105.9925 -5.929166665,105.99166667 -5.92833333)",POINT (105.9925 -5.929166665),9713789,ADINDA WINDU KARSA,525003465.0,Indonesia,Indonesia,I,9269,2120,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4340,623960962139750399,525005232,8666147,87.0,12.0,Passenger,Passenger Ship,2023-03-15 15:58:00,Indonesia,T-AIS,MERAK,68.13333333333334,67.65,1678895880,1679017141,1679139421,0.0003026402159916957,0.0002051568153211237,-5.97276333,105.95731,-5.973460742461059,105.95772291803739,-5.97374,105.95805167,At Anchor,321,2,2,321,valid,"LINESTRING (105.95731 -5.97276333, 105.95772291803739 -5.973460742461059,105.95805167 -5.97374)",POINT (105.95772291803739 -5.973460742461059),8666147,PORTLINK V,525005232.0,Indonesia,Indonesia,I,5023,1363,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
23346,623987282463293439,525401537,8920165,0.0,0.0,Passenger,,2023-03-15 16:32:50,Indonesia,S-AIS,BJM,11.133333333333333,11.033333333333333,1678897970,1678917856,1678937713,0.0007866746186110197,0.000952567770022757,-3.32666667,114.55666667,-3.327242085,114.5563804175,-3.32833333,114.555,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (114.55666667 -3.32666667, 114.5563804175 -3.327242085,114.555 -3.32833333)",POINT (114.5563804175 -3.327242085),8920165,HAI DA,525401537.0,Indonesia,Indonesia,I,9353,3286,Vehicles Carrier,imo match,1,63,BDJ
28070,623275795670269951,525100945,9849162,38.0,6.0,Passenger,,2023-03-15 17:13:00,Indonesia,T-AIS,KUKUP/BALAI KARIMUN,5.533333333333333,0.0,1678900380,1678900380,1678900380,0.0,0.0,0.989675,103.43232,0.989675,103.43232,0.989675,103.43232,Underway Sailing,1,2,2,1,invalid,POINT (103.43232 0.989675),POINT (103.43232 0.989675),9849162,OCEAN DRAGON 2,525100945.0,Indonesia,Indonesia,I,165,0,Passenger Ship,imo match,2,21,TJB
10332,623960961468170239,525015932,8602048,78.0,17.0,Passenger,Passenger Ship,2023-03-15 17:39:16,Indonesia,T-AIS,MERAK-BAKAUHENI,1.2166666666666666,0.016666666666666666,1678901956,1678901999,1678902043,0.00024866824174028416,0.00038537319574840804,-5.92669167,105.993735,-5.926515835,105.99346249999999,-5.92634,105.99319,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.993735 -5.92669167, 105.99346249999999 -5.926515835,105.99319 -5.92634)",POINT (105.99346249999999 -5.926515835),8602048,CAITLYN,525015932.0,Indonesia,Indonesia,I,5014,757,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
10823,623960961477640191,525001125,9765665,100.0,20.0,Passenger,,2023-03-15 18:01:30,Indonesia,T-AIS,MERAK BAKAUHENI,1.05,0.9166666666666666,1678903290,1678905473,1678906655,0.0005157643159753113,0.0009992233094954942,-5.93589333,105.998455,-5.935297776666666,105.99781833333334,-5.935,105.99666667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.998455 -5.93589333, 105.99781833333334 -5.935297776666666,105.99666667 -5.935)",POINT (105.99781833333334 -5.935297776666666),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
3386,623960961405386751,525022300,9066722,99.0,16.0,Passenger,Passenger Ship,2023-03-15 18:25:51,Indonesia,T-AIS,BAKAUHENI-MERAK,0.6,0.3333333333333333,1678904751,1678905358,1678905962,0.001397878494433769,0.0018260042523564697,-5.90560333,105.98399667,-5.907151110000001,105.98235111333334,-5.90752833,105.98038667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.98399667 -5.90560333, 105.98235111333334 -5.907151110000001,105.98038667 -5.90752833)",POINT (105.98235111333334 -5.907151110000001),9066722,SUKI 2,525022300.0,Indonesia,Indonesia,I,5008,1064,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4552,623974037591883775,525021130,8668846,45.0,12.0,Passenger,Passenger Ship,2023-03-15 20:00:39,Indonesia,S-AIS,BUNGUS,16.5,16.366666666666667,1678910439,1678949639,1678969390,0.0014165808902189506,0.0010105940442257791,-1.03166667,100.39666667,-1.0321405566666666,100.39757833333333,-1.03373333,100.39740333,Underway Sailing,3,2,2,3,valid,"LINESTRING (100.39666667 -1.03166667, 100.39757833333333 -1.0321405566666666,100.39740333 -1.03373333)",POINT (100.39757833333333 -1.0321405566666666),8668846,GAMBOLO,525021130.0,Indonesia,Indonesia,I,560,140,Passenger/Ro-Ro Ship (Vehicles),imo match,1,13,TBY
29394,624118019000434687,525005002,9032147,146.0,24.0,Passenger,Passenger Ship,2023-03-15 20:25:42,Indonesia,T-AIS,MAKASSAR,5.85,5.766666666666667,1678911942,1678921963,1678932713,0.0003682828248257999,0.0002663227922300193,-5.122565,119.407205,-5.1218375698850584,119.40674592195404,-5.12318833,119.40524333,Moored,86,2,2,87,valid,"LINESTRING (119.407205 -5.122565, 119.40674592195404 -5.1218375698850584,119.40524333 -5.12318833)",POINT (119.40674592195404 -5.1218375698850584),9032147,DOBONSOLO,525005002.0,Indonesia,Indonesia,F,14581,3500,Passenger Ship,imo match,1,73,MAK
