,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
45245,WIRA NAULI,525201708,1.726589747,98.78494872,Indonesia,Passenger,At Anchor,24/12/2023 22:55,14.91666667,7.25,9921051,Indonesia,Indonesia
45246,GARDA MARITIM 7,525201927,0.76166667,127.375,Indonesia,Passenger,Under Way Using Engine,24/12/2023 22:56,0.85,0,9926879,Indonesia,Indonesia
45247,AGUNG SAMUDERA XVIII,525003322,-8.145833335,114.4025,Indonesia,Passenger,Underway Sailing,24/12/2023 23:15,0.983333333,0.9,9772424,Indonesia,Indonesia
45248,SWARNA BAHTERA,525002125,-1.270197779,116.8070078,Indonesia,Passenger,Moored,24/12/2023 23:15,17.55,13.8,8905165,Indonesia,Indonesia
45249,TUNU PRATAMA JAYA 3888,525100465,-8.154166665,114.43,Indonesia,Passenger,Under Way Using Engine,24/12/2023 23:27,0.65,0.05,8984381,Indonesia,Indonesia
45250,PONCAN MOALE,525019418,-1.20137333,116.8138494,Indonesia,Passenger,Under Way Using Engine,24/12/2023 23:28,25.9,25.56666667,8873570,Indonesia,Indonesia
45251,PERKASA PRIMA 05,525005368,-8.15948667,114.4371733,Indonesia,Passenger,Under Way Using Engine,24/12/2023 23:30,8,0,8997223,Indonesia,Indonesia
45252,DHARMA FERRY VII,525200723,-7.196391333,112.7308977,Indonesia,Passenger,Moored,24/12/2023 23:36,4.433333333,4.05,9035113,Indonesia,Indonesia
45253,SABUK NUSANTARA 101,525101043,-8.220833335,124.5125,Indonesia,Passenger,Under Way Using Engine,24/12/2023 23:41,23.35,0.1,9813759,Indonesia,Indonesia
45254,UMA KALADA,525019442,-10.21583334,123.5183333,Indonesia,Passenger,Underway Sailing,24/12/2023 23:47,23.61666667,23.36666667,8958796,Indonesia,Indonesia
45255,SUMBER BERKAT II,525200003,-8.11666667,114.4034314,Indonesia,Passenger,At Anchor,24/12/2023 23:49,2.783333333,2.583333333,9843613,Indonesia,Indonesia
45256,PANCAR INDAH,525012198,-8.16,114.4366667,Indonesia,Passenger,Underway Sailing,24/12/2023 23:51,0.55,0,8670772,Indonesia,Indonesia
45257,SURYA AYLA,525401189,-8.142037039,114.4007407,Indonesia,Passenger,At Anchor,24/12/2023 23:52,1.283333333,0.65,9939711,Indonesia,Indonesia
45258,PANTOKRATOR,525021128,-4.01166667,119.6183333,Indonesia,Passenger,Underway Sailing,24/12/2023 23:55,56.93333333,56.78333333,8611647,Indonesia,Indonesia
45259,TRISILA BHAKTI I,525003159,-8.16166667,114.4333333,Indonesia,Passenger,Under Way Using Engine,25/12/2023 00:13,0.633333333,0,8997493,Indonesia,Indonesia
45260,OCEANNA 7,525100100,1.13180917,104.0540267,Indonesia,Passenger,Under Way Using Engine,25/12/2023 00:24,13.95,1.466666667,8434439,Indonesia,Indonesia
45261,PORT LINK III,525005177,-5.93709333,105.997305,Indonesia,Passenger,Under Way Using Engine,25/12/2023 00:27,1.166666667,0,8604333,Indonesia,Indonesia
45262,MARINA PRATAMA,525002076,-8.124470898,114.4016997,Indonesia,Passenger,At Anchor,25/12/2023 00:32,24.25,23.85,7231438,Indonesia,Indonesia
45263,CAITLYN 7,525200335,-5.931286667,105.9946461,Indonesia,Passenger,Underway Sailing,25/12/2023 00:45,1.15,1,9836000,Indonesia,Indonesia
45264,TUNU PRATAMA JAYA 3888,525100465,-8.158888887,114.4355556,Indonesia,Passenger,Under Way Using Engine,25/12/2023 00:45,0.85,0.1,8984381,Indonesia,Indonesia
45265,SEVEN SEAS NAVIGATOR,311050600,-7.19648168,112.7333609,Bahamas,Passenger,Moored,25/12/2023 00:47,9.566666667,9.416666667,9064126,United States Of America,United States Of America
45266,AGUNG SAMUDERA XVIII,525003322,-8.159100553,114.43525,Indonesia,Passenger,Underway Sailing,25/12/2023 00:54,1.183333333,1.033333333,9772424,Indonesia,Indonesia
45267,SURYA AYLA,525401189,-8.16,114.435,Indonesia,Passenger,At Anchor,25/12/2023 01:12,1.083333333,0.55,9939711,Indonesia,Indonesia
45268,GAMBOLO,525021130,-1.030833335,100.3975,Indonesia,Passenger,Underway Sailing,25/12/2023 01:14,41.6,36.01666667,8668846,Indonesia,Indonesia
45269,KARYA MARITIM III,525024403,-8.13977167,114.4021417,Indonesia,Passenger,Underway Sailing,25/12/2023 01:44,204.45,0,8673580,Indonesia,Indonesia
45270,TRISILA BHAKTI I,525003159,-8.14,114.4033333,Indonesia,Passenger,Under Way Using Engine,25/12/2023 01:46,21.96666667,0,8997493,Indonesia,Indonesia
45271,TUNU PRATAMA JAYA 3888,525100465,-8.145,114.4016667,Indonesia,Passenger,Under Way Using Engine,25/12/2023 02:03,0.85,0,8984381,Indonesia,Indonesia
45272,SWARNA NALINI,525002129,-1.2020375,116.8122467,Indonesia,Passenger,Under Way Using Engine,25/12/2023 02:05,1,0.666666667,9204257,Indonesia,Indonesia
45273,GARDA MARITIM 7,525201927,0.765279393,127.3803794,Indonesia,Passenger,At Anchor,25/12/2023 02:19,6.516666667,6.2,9926879,Indonesia,Indonesia
45274,AGUNG SAMUDERA XVIII,525003322,-8.138749998,114.40125,Indonesia,Passenger,Underway Sailing,25/12/2023 02:20,23.16666667,21.83333333,9772424,Indonesia,Indonesia
45275,CAKALANG,525015109,-8.49166667,119.8733333,Indonesia,Passenger,Under Way Using Engine,25/12/2023 02:27,41.06666667,0,8730742,Indonesia,Indonesia
45276,SURYA AYLA,525401189,-8.144583333,114.4058333,Indonesia,Passenger,At Anchor,25/12/2023 02:36,0.5,0.15,9939711,Indonesia,Indonesia
45277,SUMBER BERKAT II,525200003,-8.118335854,114.4033305,Indonesia,Passenger,At Anchor,25/12/2023 02:36,21.41666667,21.06666667,9843613,Indonesia,Indonesia
45278,SURYA AYLA,525401189,-8.142000002,114.4001667,Indonesia,Passenger,At Anchor,25/12/2023 03:00,1.183333333,0.55,9939711,Indonesia,Indonesia
45279,AGUNG SAMUDRA IX,525018104,-8.14541833,114.4052417,Indonesia,Passenger,Under Way Using Engine,25/12/2023 03:22,7.383333333,0.15,9669354,Indonesia,Indonesia
45280,ADINDA WINDU KARSA,525003465,-5.925,105.9916667,Indonesia,Passenger,Underway Sailing,25/12/2023 03:32,1.35,0,9713789,Indonesia,Indonesia
45281,DHARMA RUCITRA 9,525100991,-6.947152603,110.4236744,Indonesia,Passenger,Moored,25/12/2023 03:38,34.45,17.68333333,9044516,Indonesia,Indonesia
45282,WATERFRONT 1,564426000,1.132275716,104.0553162,Singapore,Passenger,Underway Sailing,25/12/2023 03:57,1.916666667,1.833333333,9174517,Singapore,Singapore
45283,SABUK NUSANTARA 54,525301789,-5.633143333,132.7401956,Indonesia,Passenger,Under Way Using Engine,25/12/2023 04:14,11.55,0.1,9905203,Indonesia,Indonesia
45284,GARDA MARITIM 3,525101263,-10.21593445,123.515445,Indonesia,Passenger,Underway Sailing,25/12/2023 04:18,3.05,2.95,9910686,Indonesia,Indonesia
45285,BARONANG,525019477,0.76314667,127.3756883,Indonesia,Passenger,Underway Sailing,25/12/2023 04:21,2.2,1.7,8872679,Indonesia,Indonesia
45286,ACEH HEBAT 2,525101806,5.825,95.34666667,Indonesia,Passenger,Underway Sailing,25/12/2023 04:22,1.5,0,9921520,Indonesia,Indonesia
45287,SURYA AYLA,525401189,-8.16,114.435,Indonesia,Passenger,At Anchor,25/12/2023 04:26,1.183333333,0.5,9939711,Indonesia,Indonesia
45288,TUNU PRATAMA JAYA 3888,525100465,-8.145747085,114.4019167,Indonesia,Passenger,Under Way Using Engine,25/12/2023 04:36,1.05,0.85,8984381,Indonesia,Indonesia
45289,MDM EXPRESS,525200061,1.13166667,104.0544444,Indonesia,Passenger,Under Way Using Engine,25/12/2023 04:37,2.7,2.35,9854571,Indonesia,Indonesia
45290,MANDALA NUSANTARA,525002065,-4.54166667,120.4058333,Indonesia,Passenger,Under Way Using Engine,25/12/2023 04:51,16.53333333,0.1,7900493,Indonesia,Indonesia
45291,TATAMAILAU,525005012,-5.633329115,132.7400262,Indonesia,Passenger,Moored,25/12/2023 05:11,5.15,5.016666667,8915639,Indonesia,Indonesia
45292,BARAU,525019443,1.058722777,104.21821,Indonesia,Passenger,Underway Sailing,25/12/2023 05:30,1.783333333,1.633333333,8994544,Indonesia,Indonesia
45293,SABUK NUSANTARA 104,525101076,-8.225555557,124.515,Indonesia,Passenger,Under Way Using Engine,25/12/2023 05:43,4.083333333,0.25,9813785,Indonesia,Indonesia
45294,SINDO 6,563000660,0.93166667,104.4383333,Singapore,Passenger,Engaged In Fishing,25/12/2023 05:57,0.816666667,0,8928466,Singapore,Singapore
45295,SURYA AYLA,525401189,-8.141851854,114.4,Indonesia,Passenger,At Anchor,25/12/2023 06:02,1.033333333,0.5,9939711,Indonesia,Indonesia
45296,TUNU PRATAMA JAYA 3888,525100465,-8.16,114.4333333,Indonesia,Passenger,Under Way Using Engine,25/12/2023 06:18,1.15,0.05,8984381,Indonesia,Indonesia
45297,MAJESTIC KAWANUA,525018402,1.687371111,101.4528886,Indonesia,Passenger,Moored,25/12/2023 06:21,42.61666667,42.21666667,9757814,Indonesia,Indonesia
45298,LEUSER,525005003,-5.450833335,122.6091667,Indonesia,Passenger,Under Way Using Engine,25/12/2023 06:35,3.75,3.5,9032159,Indonesia,Indonesia
45299,TIDAR,525005015,-3.269166665,127.0816667,Indonesia,Passenger,Under Way Using Engine,25/12/2023 06:49,2.366666667,2.3,8700292,Indonesia,Indonesia
45300,LEGUNDI,525001125,-5.935448335,105.9984458,Indonesia,Passenger,Under Way Using Engine,25/12/2023 06:53,1.25,1.166666667,9765665,Indonesia,Indonesia
45301,SABUK NUSANTARA 73,525301802,-8.222222223,124.5127778,Indonesia,Passenger,Underway Sailing,25/12/2023 06:59,3.6,3.5,9853292,Indonesia,Indonesia
45302,KAKAP,525015477,1.699528335,101.4207633,Indonesia,Passenger,Under Way Using Engine,25/12/2023 07:04,1.666666667,0.166666667,8329660,Indonesia,Indonesia
45303,SURYA AYLA,525401189,-8.159848485,114.435,Indonesia,Passenger,At Anchor,25/12/2023 07:25,1.983333333,0.6,9939711,Indonesia,Indonesia
45304,MUNIC 9,525200126,-5.93166667,105.9944444,Indonesia,Passenger,Under Way Using Engine,25/12/2023 07:27,0.9,0.8,9835991,Indonesia,Indonesia
