,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
25666,623529803969069055,525100956,8980488,0.0,0.0,Passenger,,2023-10-05 11:54:50,Indonesia,T-AIS,BSTNG-SFIFI,5.333333333333333,4.833333333333333,1696506890,1696512942,1696524327,7.637626158249201e-06,1.60165424886151e-05,0.76318667,127.37573,0.7631850033333333,127.37571555333334,0.76319167,127.37569833,At Anchor,3,2,2,3,valid,"LINESTRING (127.37573 0.76318667, 127.37571555333334 0.7631850033333333,127.37569833 0.76319167)",POINT (127.37571555333334 0.7631850033333333),8980488,PERMATA LESTARI V,525100956.0,Indonesia,Indonesia,F,625,540,Ro-Ro Cargo Ship,imo match,1,82,TEI
11756,623960961434648575,525100600,9871646,103.0,18.0,Passenger,,2023-10-05 12:27:13,Indonesia,S-AIS,MERAK  <>BAKAUHENI,94.8,0.0,1696508833,1696508833,1696508833,0.0,0.0,-5.94772167,105.98525333,-5.94772167,105.98525333,-5.94772167,105.98525333,Under Way Using Engine,1,2,2,1,invalid,POINT (105.98525333 -5.94772167),POINT (105.98525333 -5.94772167),9871646,RAPUTRA JAYA 2888,525100600.0,Indonesia,Indonesia,I,5578,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
25158,623276214398091263,564426000,9174517,0.0,0.0,Passenger,Passenger Ship,2023-10-05 12:37:13,Singapore,S-AIS,SINGAPORE-BATAM RTRN,27.65,0.05,1696509433,1696509521,1696509610,0.0023570202469325708,0.0,1.135,104.05333333,1.133333335,104.05333333,1.13166667,104.05333333,Underway Sailing,2,2,2,2,valid,"LINESTRING (104.05333333 1.135, 104.05333333 1.133333335,104.05333333 1.13166667)",POINT (104.05333333 1.133333335),9174517,WATERFRONT 1,564426000.0,Singapore,Singapore,I,145,40,Passenger Ship,imo match,1,21,BUR
7895,623960961471709183,525200924,9836012,106.0,21.0,Passenger,,2023-10-05 12:42:44,Indonesia,S-AIS,MERAK,1.3166666666666667,1.2,1696509764,1696511925,1696514087,0.0,0.000962246599646388,-5.925,105.99166667,-5.925,105.9925,-5.925,105.99166667,Underway Sailing,4,2,2,4,valid,"LINESTRING (105.99166667 -5.925, 105.9925 -5.925,105.99166667 -5.925)",POINT (105.9925 -5.925),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
1183,623276214399074303,525200061,9854571,23.0,6.0,Passenger,,2023-10-05 12:49:13,Indonesia,S-AIS,BATAM CENTER,11.466666666666667,10.183333333333334,1696510153,1696528531,1696546850,0.001021435863001196,0.0003702806993376085,1.13166667,104.055,1.1325500025,104.054704165,1.13336667,104.05458333,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (104.055 1.13166667, 104.054704165 1.1325500025,104.05458333 1.13336667)",POINT (104.054704165 1.1325500025),9854571,MDM EXPRESS,525200061.0,Indonesia,Indonesia,I,206,52,Passenger Ship,imo match,1,21,BUR
5885,624120416511787007,525015244,8804086,90.0,14.0,Passenger,Passenger Ship,2023-10-05 13:08:35,Indonesia,T-AIS,PAREPARE,1031.6166666666666,672.85,1696511315,1697489291,1698933625,0.0013723961061700746,0.00028057389005554175,-4.01184167,119.62021333,-4.012816665999999,119.62001866399999,-4.01184333,119.62021,Moored,5,2,2,5,valid,"LINESTRING (119.62021333 -4.01184167, 119.62001866399999 -4.012816665999999,119.62021 -4.01184333)",POINT (119.62001866399999 -4.012816665999999),8804086,CATTLEYA EXPRESS,525015244.0,Indonesia,Indonesia,F,3017,520,Passenger Ship,imo match,2,73,ARE
22313,624122491287568383,525101102,9840427,89.0,14.0,Passenger,,2023-10-05 13:09:36,Indonesia,T-AIS,AMBON,10.516666666666667,0.0,1696511376,1696511376,1696511376,0.0,0.0,-3.69358333,128.17565,-3.69358333,128.17565,-3.69358333,128.17565,Underway Sailing,1,2,2,1,invalid,POINT (128.17565 -3.69358333),POINT (128.17565 -3.69358333),9840427,SABUK NUSANTARA 72,525101102.0,Indonesia,Indonesia,I,2094,600,General Cargo/Passenger Ship,imo match,1,81,AMQ
18438,623276215321395199,564297000,9149603,28.0,6.0,Passenger,Passenger Ship,2023-10-05 13:12:10,Singapore,S-AIS,SKP TO HFC RTRN,36.516666666666666,21.333333333333332,1696511530,1696555092,1696588345,0.0,0.0005843421746181293,1.12333333,103.925,1.12333333,103.92476744139536,1.12333333,103.925,Moored,43,2,2,43,valid,"LINESTRING (103.925 1.12333333, 103.92476744139536 1.12333333,103.925 1.12333333)",POINT (103.92476744139536 1.12333333),9149603,JET FLYTE I,564297000.0,Singapore,Singapore,I,124,0,Passenger Ship,imo match,1,21,BUR
27198,623960961468104703,525002068,7116054,90.0,16.0,Passenger,Passenger Ship,2023-10-05 13:36:05,Indonesia,T-AIS,MERAKBAKAUHUNIPP,1.1666666666666667,0.0,1696512965,1696512965,1696512965,0.0,0.0,-5.92782333,105.992935,-5.92782333,105.992935,-5.92782333,105.992935,Under Way Using Engine,1,2,2,1,invalid,POINT (105.992935 -5.92782333),POINT (105.992935 -5.92782333),7116054,FARINA NUSANTARA,525002068.0,Indonesia,Indonesia,I,5025,600,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
2920,623529803967987711,525201927,9926879,60.0,14.0,Passenger,,2023-10-05 13:58:38,Indonesia,S-AIS,ID-BASTIONG-TERNATE,0.75,0.55,1696514318,1696514951,1696516297,0.0015930304602313847,0.0014212483180277263,0.76,127.37666667,0.7612420825,127.3764616675,0.76333333,127.37833333,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (127.37666667 0.76, 127.3764616675 0.7612420825,127.37833333 0.76333333)",POINT (127.3764616675 0.7612420825),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
4913,623986895836381183,525100991,9044516,117.0,17.0,Passenger,,2023-10-05 14:38:36,Indonesia,T-AIS,SEMARANG,19.65,10.4,1696516716,1696535435,1696554155,1.5322289142239065e-05,1.3609019723641767e-05,-6.94718333,110.42367167,-6.947157546981133,110.42368308226416,-6.94716333,110.423675,Moored,53,2,2,53,valid,"LINESTRING (110.42367167 -6.94718333, 110.42368308226416 -6.947157546981133,110.423675 -6.94716333)",POINT (110.42368308226416 -6.947157546981133),9044516,DHARMA RUCITRA 9,525100991.0,Indonesia,Indonesia,I,7262,2567,Vehicles Carrier,imo match,1,33,SRG
14746,623529803964252159,525201927,9926879,60.0,14.0,Passenger,,2023-10-05 14:43:39,Indonesia,S-AIS,ID-BASTIONG-TERNATE,8.0,7.65,1696517019,1696530121,1696544557,0.0007933203401071941,0.0004859206648957062,0.765,127.38166667,0.7660927792592592,127.38196563237038,0.765,127.38166667,At Anchor,135,2,2,135,valid,"LINESTRING (127.38166667 0.765, 127.38196563237038 0.7660927792592592,127.38166667 0.765)",POINT (127.38196563237038 0.7660927792592592),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
19417,623337134750072831,525015930,8300286,37.0,16.0,Passenger,Passenger Ship,2023-10-05 15:06:14,Indonesia,T-AIS,KARIANGAU-PENAJAM,0.5,0.0,1696518374,1696518374,1696518374,0.0,0.0,-1.24137167,116.7769,-1.24137167,116.7769,-1.24137167,116.7769,Under Way Using Engine,1,2,2,1,invalid,POINT (116.7769 -1.24137167),POINT (116.7769 -1.24137167),8300286,DHARMA FERRY,,Indonesia,Indonesia,I,342,200,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
16609,623960961468170239,525002086,7332660,120.0,16.0,Passenger,Passenger Ship,2023-10-05 15:21:00,Indonesia,T-AIS,MERAK BAKAU,1.6833333333333333,1.35,1696519260,1696521704,1696524148,0.0009357356167475628,0.0014837504432373971,-5.92616333,105.99325167,-5.925501665,105.9922025,-5.92484,105.99115333,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99325167 -5.92616333, 105.9922025 -5.925501665,105.99115333 -5.92484)",POINT (105.9922025 -5.925501665),7332660,SAFIRA NUSANTARA,525002086.0,Indonesia,Indonesia,F,6345,1500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
25551,623529803969069055,525016591,8647270,62.0,20.0,Passenger,,2023-10-05 15:34:11,Indonesia,S-AIS,P.MAYAU,7.416666666666667,6.35,1696520051,1696528110,1696542894,0.0006056696538818264,5.1345128619450374e-05,0.762975,127.37578833,0.7627255566666666,127.37584333333332,0.76316667,127.37589,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (127.37578833 0.762975, 127.37584333333332 0.7627255566666666,127.37589 0.76316667)",POINT (127.37584333333332 0.7627255566666666),8647270,GORANGO,525016591.0,Indonesia,Indonesia,I,517,320,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
27197,623960961468104703,525002068,7116054,90.0,16.0,Passenger,Passenger Ship,2023-10-05 16:08:16,Indonesia,T-AIS,MERAKBAKAUHUNIPP,1.1666666666666667,0.0,1696522096,1696522096,1696522096,0.0,0.0,-5.92779167,105.99305333,-5.92779167,105.99305333,-5.92779167,105.99305333,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99305333 -5.92779167),POINT (105.99305333 -5.92779167),7116054,FARINA NUSANTARA,525002068.0,Indonesia,Indonesia,I,5025,600,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
11266,623960961388150783,525022300,9066722,99.0,16.0,Passenger,Passenger Ship,2023-10-05 16:09:46,Indonesia,T-AIS,MERAK,0.6666666666666666,0.11666666666666667,1696522186,1696522421,1696522656,0.0010877635747031955,0.0009121677477287717,-5.93202,105.95709833,-5.932789165,105.95645332999999,-5.93355833,105.95580833,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.95709833 -5.93202, 105.95645332999999 -5.932789165,105.95580833 -5.93355833)",POINT (105.95645332999999 -5.932789165),9066722,SUKI 2,525022300.0,Indonesia,Indonesia,I,5008,1064,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
1630,623339763432390655,525101124,9848041,70.0,14.0,Passenger,,2023-10-05 16:46:37,Indonesia,S-AIS,GORONTALO,113.15,112.31666666666666,1696524397,1696722035,1696928745,1.4623391172663025e-05,6.757836294809794e-05,0.51,123.06166667,0.5099987295471696,123.06332790392452,0.50985,123.06276667,Moored,1060,2,2,1060,valid,"LINESTRING (123.06166667 0.51, 123.06332790392452 0.5099987295471696,123.06276667 0.50985)",POINT (123.06332790392452 0.5099987295471696),9848041,SABUK NUSANTARA 83,525101124.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,2,75,GTO
15553,624120416512409599,525002089,8010972,47.0,16.0,Passenger,Passenger Ship,2023-10-05 16:46:41,Indonesia,S-AIS,BPN ID,7.583333333333333,0.0,1696524401,1696524401,1696524401,0.0,0.0,-4.01333333,119.61833333,-4.01333333,119.61833333,-4.01333333,119.61833333,Under Way Using Engine,1,2,2,1,invalid,POINT (119.61833333 -4.01333333),POINT (119.61833333 -4.01333333),8010972,MADANI NUSANTARA,525002089.0,Indonesia,Indonesia,I,4300,2517,Passenger/Ro-Ro Ship (Vehicles),imo match,2,73,ARE
15804,623960961475575807,525119018,9114567,0.0,0.0,Passenger,Passenger Ship,2023-10-05 16:56:21,Indonesia,T-AIS,MERAK CILEGON,1.6666666666666667,0.016666666666666666,1696524981,1696525042,1696525103,0.0012727922061359595,0.0012492172660519116,-5.92366667,105.99193333,-5.92276667,105.99105,-5.92186667,105.99016667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99193333 -5.92366667, 105.99105 -5.92276667,105.99016667 -5.92186667)",POINT (105.99105 -5.92276667),9114567,ATHAYA,525119018.0,Indonesia,Indonesia,I,13413,3096,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
14934,624129377550663679,525019451,7314199,67.0,14.0,Passenger,Passenger Ship,2023-10-05 17:13:41,Indonesia,T-AIS,LEMBAR,29.466666666666665,0.0,1696526021,1696526021,1696526021,0.0,0.0,-8.73089,116.07747333,-8.73089,116.07747333,-8.73089,116.07747333,Under Way Using Engine,1,2,2,1,invalid,POINT (116.07747333 -8.73089),POINT (116.07747333 -8.73089),7314199,RODITHA,525019451.0,Indonesia,Indonesia,F,1236,402,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
7469,623529803963760639,525100956,8980488,0.0,0.0,Passenger,,2023-10-05 17:15:17,Indonesia,T-AIS,BSTNG-SFIFI,8.266666666666667,7.6,1696526117,1696537545,1696553470,0.0002269744579382023,0.00030686734692169233,0.76838333,127.38374333,0.7683365279166666,127.38350416666667,0.76839,127.383705,At Anchor,24,2,2,24,valid,"LINESTRING (127.38374333 0.76838333, 127.38350416666667 0.7683365279166666,127.383705 0.76839)",POINT (127.38350416666667 0.7683365279166666),8980488,PERMATA LESTARI V,525100956.0,Indonesia,Indonesia,F,625,540,Ro-Ro Cargo Ship,imo match,1,82,TEI
14447,623960961435172863,525015377,7320186,66.0,14.0,Passenger,Passenger Ship,2023-10-05 17:38:20,Indonesia,T-AIS,MERAK,0.5166666666666667,0.0,1696527500,1696527500,1696527500,0.0,0.0,-5.94466167,105.986305,-5.94466167,105.986305,-5.94466167,105.986305,Under Way Using Engine,1,2,2,1,invalid,POINT (105.986305 -5.94466167),POINT (105.986305 -5.94466167),7320186,KIRANA II,525015377.0,Indonesia,Indonesia,I,6370,1459,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
13050,624129268472020991,525005045,9032719,94.0,16.0,Passenger,Passenger Ship,2023-10-05 18:06:02,Indonesia,S-AIS,WAINGAPU,3.8,3.65,1696529162,1696533601,1696542303,0.0009622523731495576,0.000962246599646388,-8.73166667,116.07166667,-8.731111113333332,116.07222222333333,-8.73,116.07333333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (116.07166667 -8.73166667, 116.07222222333333 -8.731111113333332,116.07333333 -8.73)",POINT (116.07222222333333 -8.731111113333332),9032719,EGON,525005045.0,Indonesia,Indonesia,I,4914,824,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
18370,623337134760722431,525019301,8874744,105.0,17.0,Passenger,,2023-10-05 18:16:05,Indonesia,T-AIS,KARIANGAU-PENAJAM PP,1.0,0.6666666666666666,1696529765,1696530984,1696532204,9.432804461009323e-06,0.0012610118071532258,-1.23930833,116.77880167,-1.239315,116.77790999999999,-1.23932167,116.77701833,Underway Sailing,2,2,2,2,valid,"LINESTRING (116.77880167 -1.23930833, 116.77790999999999 -1.239315,116.77701833 -1.23932167)",POINT (116.77790999999999 -1.239315),8874744,GOROPA,525019301.0,Indonesia,Indonesia,I,547,0,Passenger Ship,imo match,1,64,BPN
21785,623960961403289599,525200924,9836012,106.0,21.0,Passenger,,2023-10-05 19:24:45,Indonesia,S-AIS,BAKAUHENI,0.6,0.05,1696533885,1696533993,1696534064,0.0008352295404258894,0.001826292427197635,-5.91166667,105.97,-5.91214889,105.97209777666667,-5.91166667,105.97333333,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.97 -5.91166667, 105.97209777666667 -5.91214889,105.97333333 -5.91166667)",POINT (105.97209777666667 -5.91214889),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
19180,623960961403387903,525015868,8220060,119.0,20.0,Passenger,Passenger Ship,2023-10-05 19:49:53,Indonesia,T-AIS,BJM,0.6166666666666667,0.16666666666666666,1696535393,1696535697,1696536001,0.0004136574669941711,0.0016829141392255876,-5.907715,105.97212667,-5.9080075,105.97331667,-5.9083,105.97450667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.97212667 -5.907715, 105.97331667 -5.9080075,105.97450667 -5.9083)",POINT (105.97331667 -5.9080075),8220060,KIRANA IX,525015868.0,Indonesia,Indonesia,I,9168,1309,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
23620,624119885971390463,525005038,9157210,74.0,15.0,Passenger,Passenger Ship,2023-10-05 20:12:21,Indonesia,S-AIS,IPI ENDE,4.2,4.05,1696536741,1696546402,1696551325,0.0,0.00096225237315366,-8.85666667,121.66333333,-8.85666667,121.66388888666667,-8.85666667,121.665,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (121.66333333 -8.85666667, 121.66388888666667 -8.85666667,121.665 -8.85666667)",POINT (121.66388888666667 -8.85666667),9157210,WILIS,525005038.0,Indonesia,Indonesia,I,2620,400,Passenger Ship,imo match,2,53,IPI
19696,623337134703050751,525015376,8017671,105.0,16.0,Passenger,Ro Ro Cargo Ship,2023-10-05 21:01:52,Indonesia,S-AIS,BALIKPAPAN,5.516666666666667,4.666666666666667,1696539712,1696548662,1696556540,0.00019450236338690953,0.0003620567457469518,-1.26833333,116.805,-1.2700004111688312,116.80691333480522,-1.27005667,116.80721333,Moored,76,2,2,77,valid,"LINESTRING (116.805 -1.26833333, 116.80691333480522 -1.2700004111688312,116.80721333 -1.27005667)",POINT (116.80691333480522 -1.2700004111688312),8017671,KIRANA,525015376.0,Indonesia,Indonesia,I,5299,3161,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
19938,623960961452179455,525200924,9836012,106.0,21.0,Passenger,,2023-10-05 21:27:42,Indonesia,S-AIS,BAKAUHENI,22.866666666666667,22.65,1696541262,1696581614,1696622842,0.0006305749984388772,0.0005613708100923435,-5.955,105.97,-5.956577648863635,105.97030612707387,-5.95568333,105.969025,At Anchor,350,2,2,352,valid,"LINESTRING (105.97 -5.955, 105.97030612707387 -5.956577648863635,105.969025 -5.95568333)",POINT (105.97030612707387 -5.956577648863635),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
7142,623276214744580095,525019468,7352799,151.0,18.0,Passenger,Passenger Ship,2023-10-05 21:28:35,Indonesia,T-AIS,BATAM,13.883333333333333,10.216666666666667,1696541315,1696559785,1696578115,0.0001018104418666302,0.00021278928761587346,1.16154,103.931765,1.1615103544680851,103.93184620617019,1.161615,103.93243,At Anchor,47,2,2,47,valid,"LINESTRING (103.931765 1.16154, 103.93184620617019 1.1615103544680851,103.93243 1.161615)",POINT (103.93184620617019 1.1615103544680851),7352799,MUFIDAH,525019468.0,Indonesia,Indonesia,F,5584,1427,Passenger/Ro-Ro Ship (Vehicles),imo match,1,21,BUR
20202,623960961401782271,525002086,7332660,120.0,16.0,Passenger,Passenger Ship,2023-10-05 21:29:58,Indonesia,T-AIS,MERAK BAKAU,1.0,0.6666666666666666,1696541398,1696542608,1696543819,0.0017583412195729337,0.0009958396931511683,-5.91299,105.98296167,-5.911746665,105.983665835,-5.91050333,105.98437,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.98296167 -5.91299, 105.983665835 -5.911746665,105.98437 -5.91050333)",POINT (105.983665835 -5.911746665),7332660,SAFIRA NUSANTARA,525002086.0,Indonesia,Indonesia,F,6345,1500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
27490,623986895836184575,525005010,8502341,100.0,18.0,Passenger,Passenger Ship,2023-10-05 22:04:59,Indonesia,S-AIS,SEMARANG,3.55,0.05,1696543499,1696543588,1696543677,0.0,0.0,-6.94666667,110.42333333,-6.94666667,110.42333333,-6.94666667,110.42333333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (110.42333333 -6.94666667, 110.42333333 -6.94666667,110.42333333 -6.94666667)",POINT (110.42333333 -6.94666667),8502341,KELIMUTU,525005010.0,Indonesia,Indonesia,F,6022,1412,Passenger Ship,imo match,1,33,SRG
17193,623960961471545343,525015381,9042881,98.0,16.0,Passenger,Passenger Ship,2023-10-05 22:14:06,Indonesia,S-AIS,MERAK-BAKAUHENI,1.35,0.0,1696544046,1696544046,1696544046,0.0,0.0,-5.925,105.99,-5.925,105.99,-5.925,105.99,Underway Sailing,1,2,2,1,invalid,POINT (105.99 -5.925),POINT (105.99 -5.925),9042881,MUSTHIKA KENCANA,525012039.0,Indonesia,Indonesia,I,2983,820,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
20734,623328159430410239,525012039,9042881,96.0,16.0,Passenger,,2023-10-05 22:14:51,Indonesia,T-AIS,NUNUKAN    INDONESIA,36.05,0.0,1696544091,1696544091,1696544091,0.0,0.0,4.14669667,117.66716667,4.14669667,117.66716667,4.14669667,117.66716667,Under Way Using Engine,1,2,2,1,invalid,POINT (117.66716667 4.14669667),POINT (117.66716667 4.14669667),9042881,MUSTHIKA KENCANA,525012039.0,Indonesia,Indonesia,I,2983,820,Passenger/Ro-Ro Ship (Vehicles),imo match,2,65,TTK
23580,623276215321853951,525800141,9904388,39.0,7.0,Passenger,,2023-10-05 22:16:23,Indonesia,T-AIS,BATAM,0.7666666666666667,0.4,1696544183,1696544897,1696545618,1.750655972295799e-05,9.865765724835168e-05,1.119985,103.92662667,1.1200022233333333,103.92651333666667,1.12002,103.92646667,Moored,3,2,2,3,valid,"LINESTRING (103.92662667 1.119985, 103.92651333666667 1.1200022233333333,103.92646667 1.12002)",POINT (103.92651333666667 1.1200022233333333),9904388,DUMAI LINE 11,525800141.0,Indonesia,Indonesia,I,332,0,Passenger Ship,imo match,1,21,BUR
26151,624129377550041087,525018455,8666422,86.0,16.0,Passenger,Passenger Ship,2023-10-05 22:20:15,Indonesia,S-AIS,LEMBAR,0.7,0.05,1696544415,1696544505,1696544596,0.0,0.001178513658994282,-8.73,116.07666667,-8.73,116.075833335,-8.73,116.075,Underway Sailing,2,2,2,2,valid,"LINESTRING (116.07666667 -8.73, 116.075833335 -8.73,116.075 -8.73)",POINT (116.075833335 -8.73),8666422,TRIMAS LAILA,525018455.0,Indonesia,Indonesia,I,3006,626,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
26717,624129377550041087,525300934,9881811,76.0,15.0,Passenger,,2023-10-05 22:31:48,Indonesia,S-AIS,LEMBAR-P.BAY,0.65,0.55,1696545108,1696546397,1696547093,0.000406067764829333,0.0006418172002510974,-8.73,116.07666667,-8.730234443333334,116.07703722333333,-8.73,116.07666667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (116.07666667 -8.73, 116.07703722333333 -8.730234443333334,116.07666667 -8.73)",POINT (116.07703722333333 -8.730234443333334),9881811,PARAMA KALYANI,525300934.0,Indonesia,Indonesia,I,1751,686,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
15030,624129268396687359,525018455,8666422,86.0,16.0,Passenger,Passenger Ship,2023-10-05 22:41:09,Indonesia,S-AIS,LEMBAR,26.966666666666665,26.816666666666666,1696545669,1696593963,1696642258,0.0,0.001178506587940958,-8.745,116.06333333,-8.745,116.0625,-8.745,116.06166667,Underway Sailing,2,2,2,2,valid,"LINESTRING (116.06333333 -8.745, 116.0625 -8.745,116.06166667 -8.745)",POINT (116.0625 -8.745),8666422,TRIMAS LAILA,525018455.0,Indonesia,Indonesia,I,3006,626,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
2919,623529803967987711,525201927,9926879,60.0,14.0,Passenger,,2023-10-05 22:46:42,Indonesia,S-AIS,ID-BASTIONG-TERNATE,1.1,0.6,1696546002,1696547241,1696548169,0.0010618956227361142,0.0005808513519505026,0.76,127.37666667,0.7619992611111112,127.37542388888889,0.76321833,127.37571833,At Anchor,9,2,2,9,valid,"LINESTRING (127.37666667 0.76, 127.37542388888889 0.7619992611111112,127.37571833 0.76321833)",POINT (127.37542388888889 0.7619992611111112),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
4024,623276215321460735,525800141,9904388,39.0,7.0,Passenger,,2023-10-05 23:02:38,Indonesia,T-AIS,BATAM,3.0166666666666666,1.25,1696546958,1696549230,1696551445,4.6446313093468654e-06,8.164965806067376e-06,1.124015,103.92654667,1.12400861,103.92653000333333,1.12400333,103.92652667,Moored,6,2,2,6,valid,"LINESTRING (103.92654667 1.124015, 103.92653000333333 1.12400861,103.92652667 1.12400333)",POINT (103.92653000333333 1.12400861),9904388,DUMAI LINE 11,525800141.0,Indonesia,Indonesia,I,332,0,Passenger Ship,imo match,1,21,BUR
8277,624103040724205567,311603000,9273076,103.0,14.0,Passenger,Passenger Ship,2023-10-05 23:24:09,Bahamas,S-AIS,SATONDA,6.5,6.05,1696548249,1696559457,1696570033,0.00017972164811503254,0.00017972164811560717,-8.61666667,122.21833333,-8.616647290116278,122.21835270988369,-8.615,122.22,Moored,85,2,2,86,valid,"LINESTRING (122.21833333 -8.61666667, 122.21835270988369 -8.616647290116278,122.22 -8.615)",POINT (122.21835270988369 -8.616647290116278),9273076,NATIONAL GEOGRAPHIC ORION,311603000.0,Cayman Islands,United States Of America,I,3984,668,Passenger/Cruise,imo match,2,53,MOF
13756,624129268458225663,525300934,9881811,76.0,15.0,Passenger,,2023-10-05 23:28:47,Indonesia,S-AIS,LEMBAR-P.BAY,28.25,28.1,1696548527,1696599109,1696649691,0.0,0.0,-8.74333333,116.04833333,-8.74333333,116.04833333,-8.74333333,116.04833333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.04833333 -8.74333333, 116.04833333 -8.74333333,116.04833333 -8.74333333)",POINT (116.04833333 -8.74333333),9881811,PARAMA KALYANI,525300934.0,Indonesia,Indonesia,I,1751,686,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
24211,623281558013771775,525201708,9921051,93.0,18.0,Passenger,,2023-10-05 23:40:45,Indonesia,S-AIS,SIBOLGA,23.916666666666668,15.516666666666667,1696549245,1696577008,1696605100,0.00014397835888635733,0.00014397835888687522,1.305,97.61,1.3049875621641793,97.6100124378358,1.30333333,97.61166667,At Anchor,134,2,2,134,valid,"LINESTRING (97.61 1.305, 97.6100124378358 1.3049875621641793,97.61166667 1.30333333)",POINT (97.6100124378358 1.3049875621641793),9921051,WIRA NAULI,525201708.0,Indonesia,Indonesia,I,2923,2567,Passenger/Ro-Ro Ship (Vehicles),imo match,2,12,GNS
22431,623986077540777983,525005355,7638284,30.0,9.0,Passenger,,2023-10-06 00:11:59,Indonesia,T-AIS,UJUNG-KAMAL,0.85,0.0,1696551119,1696551119,1696551119,0.0,0.0,-7.19831667,112.73515167,-7.19831667,112.73515167,-7.19831667,112.73515167,Under Way Using Engine,1,2,2,1,invalid,POINT (112.73515167 -7.19831667),POINT (112.73515167 -7.19831667),7638284,JOKOTOLE,,Indonesia,Indonesia,F,192,150,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
18020,623960961477607423,525001125,9765665,100.0,20.0,Passenger,,2023-10-06 00:19:57,Indonesia,S-AIS,ANCHOR,1.3333333333333333,0.016666666666666666,1696551597,1696551632,1696551667,0.00045372920828415624,0.0003382374577133379,-5.93564167,105.99881167,-5.935320835,105.9985725,-5.935,105.99833333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99881167 -5.93564167, 105.9985725 -5.935320835,105.99833333 -5.935)",POINT (105.9985725 -5.935320835),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
